x,y,iks
585.322773,74.143452,4
579.493636,110.84731,4
571.365249,147.11136,4
560.969864,182.791718,4
548.348725,217.746816,4
533.55191,251.837962,4
516.638128,284.929894,4
497.674487,316.891314,4
476.73623,347.595407,4
453.906432,376.920351,4
429.275675,404.749792,4
402.941687,430.973313,4
375.008952,455.486867,4
345.588299,478.193191,4
314.796459,499.002194,4
282.755605,517.831312,4
249.592866,534.605837,4
215.43982,549.259214,4
180.431976,561.733302,4
144.708234,571.978607,4
108.410336,579.95448,4
71.682299,585.629275,4
34.669849,588.980476,4
-2.48016,589.994787,4
-39.620328,588.668183,4
-76.603296,585.005927,4
-113.282325,579.022551,4
-149.511886,570.741795,4
-185.14823,560.196513,4
-220.049964,547.428546,4
-254.078608,532.488555,4
-287.099148,515.435815,4
-318.980568,496.337987,4
-349.596373,475.270845,4
-378.825089,452.317976,4
-406.550746,427.570452,4
-432.663336,401.126461,4
-457.059253,373.090926,4
-479.641702,343.575083,4
-500.321082,312.696042,4
-519.015345,280.57632,4
-535.650318,247.343359,4
-550.159997,213.129017,4
-562.486813,178.069045,4
-572.581858,142.302552,4
-580.405076,105.971446,4
-585.925429,69.219879,4
-589.121013,32.193669,4
-589.979148,-4.960276,4
-588.496431,-42.09454,4
-584.678744,-79.061785,4
-578.541235,-115.715339,4
-570.108255,-151.90977,4
-559.413263,-187.50147,4
-546.498694,-222.349224,4
-531.41579,-256.314765,4
-514.224393,-289.263329,4
-494.992715,-321.064187,4
-473.797061,-351.591162,4
-450.721528,-380.723134,4
-425.857673,-408.344515,4
-399.304147,-434.345713,4
-371.166308,-458.623562,4
-341.555797,-481.081737,4
-310.590099,-501.63113,4
-278.392076,-520.190207,4
-245.089481,-536.685333,4
-210.814448,-551.051058,4
-175.702968,-563.230385,4
-139.894355,-573.17499,4
-103.530684,-580.845416,4
-66.756235,-586.211229,4
-29.716919,-589.251139,4
7.440304,-589.953084,4
44.568007,-588.314281,4
81.518878,-584.34123,4
118.146307,-578.049695,4
154.304969,-569.46464,4
189.851397,-558.620128,4
224.644554,-545.559185,4
258.546392,-530.333634,4
291.422398,-513.003885,4
323.142131,-493.638697,4
353.579738,-472.314905,4
382.61445,-449.117114,4
410.131068,-424.137368,4
436.020414,-397.474777,4
460.179767,-369.235131,4
482.513271,-339.530474,4
502.932313,-308.478667,4
521.355877,-276.202913,4
537.710864,-242.831273,4
551.932382,-208.496153,4
563.964005,-173.333786,4
573.757995,-137.483685,4
581.275492,-101.088092,4
586.48667,-64.291412,4
589.370852,-27.239645,4
589.916595,9.920201,4
600,0,4
598.809694,37.775,4
595.243498,75.400121,4
589.315562,112.726078,4
581.049406,149.604773,4
570.477827,185.889883,4
557.642771,221.43744,4
542.595163,256.106402,4
525.394707,289.759214,4
506.109648,322.262353,4
484.816505,353.486855,4
461.599761,383.308831,4
436.551534,411.609958,4
409.771207,438.277946,4
381.365036,463.206983,4
351.445727,486.29816,4
320.131992,507.459858,4
287.548073,526.608114,4
253.823253,543.666953,4
219.091342,558.568692,4
183.490145,571.254205,4
147.160916,581.67316,4
110.247799,589.784217,4
72.897253,595.555195,4
35.257474,598.963196,4
-2.522196,599.994699,4
-40.291859,598.64561,4
-77.901657,594.921282,4
-115.202365,588.836493,4
-152.045986,580.415384,4
-188.286336,569.691369,4
-223.779624,556.706996,4
-258.385025,541.513784,4
-291.965235,524.172015,4
-324.387019,504.750495,4
-355.521736,483.326283,4
-385.245854,459.984383,4
-413.441436,434.817409,4
-439.996613,407.925215,4
-464.80602,379.414501,4
-487.771222,349.39839,4
-508.801101,317.995975,4
-527.812216,285.331851,4
-544.729137,251.535619,4
-559.484743,216.741373,4
-572.020488,181.087165,4
-582.286635,144.714459,4
-590.24245,107.767572,4
-595.856369,70.393097,4
-599.106115,32.739324,4
-599.978795,-5.044348,4
-598.470947,-42.808006,4
-594.588554,-80.401816,4
-588.347018,-117.676616,4
-579.771106,-154.484512,4
-568.894844,-190.679461,4
-555.761384,-226.117855,4
-540.422837,-260.659083,4
-522.940061,-294.166097,4
-503.382422,-326.505953,4
-481.827519,-357.550334,4
-458.360876,-387.176068,4
-433.075599,-415.265608,4
-406.072014,-441.707504,4
-377.457262,-466.396843,4
-347.344878,-489.235665,4
-315.854338,-510.133353,4
-283.110586,-529.006991,4
-249.24354,-545.781694,4
-214.387574,-560.390907,4
-178.680985,-572.776663,4
-142.265445,-582.889821,4
-105.285441,-590.690254,4
-67.887697,-596.147013,4
-30.220596,-599.238446,4
7.566411,-599.952289,4
45.323397,-598.285709,4
82.900554,-594.245318,4
120.148787,-587.847148,4
156.920308,-579.116583,4
193.069218,-568.088265,4
228.452089,-554.805951,4
262.928534,-539.32234,4
296.361761,-521.698866,4
328.619117,-502.005454,4
359.572615,-480.320242,4
389.099441,-456.729269,4
417.082442,-431.326137,4
443.410591,-404.211638,4
467.979425,-375.493353,4
490.691462,-345.285228,4
511.45659,-313.707119,4
530.192417,-280.884319,4
546.824607,-246.947057,4
561.287168,-212.029986,4
573.522717,-176.271647,4
583.482706,-139.813917,4
591.127619,-102.801449,4
596.427122,-65.381097,4
599.360189,-27.701334,4
599.915182,10.08834,4
610,0,4
608.789855,38.404584,4
605.164223,76.65679,4
599.137488,114.604846,4
590.733563,152.098186,4
579.985791,188.988047,4
566.936817,225.128064,4
551.638416,260.374842,4
534.151285,294.588535,4
514.544809,327.633392,4
492.89678,359.378302,4
469.293091,389.697312,4
443.827393,418.470124,4
416.600727,445.582578,4
387.72112,470.9271,4
357.303156,494.40313,4
325.467525,515.917522,4
292.340541,535.384916,4
258.053641,552.728069,4
222.742865,567.87817,4
186.548314,580.775108,4
149.613598,591.367712,4
112.085262,599.613954,4
74.112207,605.481115,4
35.845098,608.945916,4
-2.564233,609.99461,4
-40.96339,608.623037,4
-79.200018,604.836637,4
-117.122404,598.650434,4
-154.580085,590.088974,4
-191.424441,579.186225,4
-227.509285,565.985446,4
-262.691442,550.539014,4
-296.831323,532.908215,4
-329.793469,513.163003,4
-361.447098,491.381721,4
-391.666618,467.650789,4
-420.332127,442.064365,4
-447.32989,414.723968,4
-472.552787,385.738076,4
-495.900743,355.221696,4
-517.281119,323.295907,4
-536.609086,290.087382,4
-553.807956,255.72788,4
-568.809488,220.353729,4
-581.554163,184.105284,4
-591.991412,147.126367,4
-600.079825,109.563698,4
-605.787308,71.566315,4
-609.091217,33.284979,4
-609.978442,-5.128421,4
-608.445463,-43.521473,4
-604.498363,-81.741846,4
-598.152802,-119.637893,4
-589.433958,-157.059253,4
-578.376424,-193.857452,4
-565.024074,-229.886485,4
-549.429884,-265.003401,4
-531.655729,-299.068865,4
-511.772129,-331.947718,4
-489.857978,-363.509507,4
-466.000224,-393.629003,4
-440.293526,-422.186702,4
-412.839881,-449.069296,4
-383.748217,-474.170124,4
-353.133959,-497.389593,4
-321.118577,-518.635575,4
-287.829096,-537.823774,4
-253.397599,-554.878056,4
-217.9607,-569.730755,4
-181.659001,-582.322941,4
-144.636536,-592.604651,4
-107.040198,-600.535091,4
-69.019159,-606.082796,4
-30.724272,-609.225754,4
7.692518,-609.951494,4
46.078787,-608.257138,4
84.28223,-604.149407,4
122.151267,-597.6446,4
159.535646,-588.768526,4
196.287038,-577.556403,4
232.259624,-564.052717,4
267.310676,-548.311045,4
301.301123,-530.393847,4
334.096102,-510.372212,4
365.565492,-488.325579,4
395.584432,-464.341423,4
424.033816,-438.514906,4
450.800767,-410.948498,4
475.779082,-381.751576,4
498.869653,-351.039982,4
519.980866,-318.935571,4
539.028958,-285.565724,4
555.938351,-251.062841,4
570.641954,-215.56382,4
583.081428,-179.209508,4
593.207418,-142.144149,4
600.979746,-104.514807,4
606.367574,-66.470782,4
609.349525,-28.163023,4
609.913768,10.256479,4
620,0,4
618.770017,39.034167,4
615.084948,77.913459,4
608.959414,116.483614,4
600.417719,154.591599,4
589.493755,192.086212,4
576.230864,228.818688,4
560.681668,264.643282,4
542.907863,299.417855,4
522.97997,333.004431,4
500.977055,365.26975,4
476.98642,396.085792,4
451.103252,425.33029,4
423.430247,452.887211,4
394.077204,478.647216,4
363.160585,502.508099,4
330.803059,524.375187,4
297.133009,544.161718,4
262.284028,561.789185,4
226.394387,577.187649,4
189.606483,590.296012,4
152.06628,601.062265,4
113.922726,609.443691,4
75.327162,615.407035,4
36.432723,618.928636,4
-2.60627,619.994522,4
-41.634921,618.600463,4
-80.498379,614.751991,4
-119.042443,608.464376,4
-157.114185,599.762564,4
-194.562547,588.681081,4
-231.238945,575.263896,4
-266.99786,559.564244,4
-301.69741,541.644415,4
-335.199919,521.575511,4
-367.37246,499.437159,4
-398.087382,475.317195,4
-427.222818,449.311322,4
-454.663166,421.522722,4
-480.299554,392.061651,4
-504.030263,361.045003,4
-525.761138,328.59584,4
-545.405956,294.842912,4
-562.886774,259.92014,4
-578.134234,223.966086,4
-591.087838,187.123404,4
-601.696189,149.538275,4
-609.917199,111.359825,4
-615.718247,72.739534,4
-619.076319,33.830635,4
-619.978088,-5.212493,4
-618.419979,-44.23494,4
-614.408172,-83.081876,4
-607.958586,-121.59917,4
-599.09681,-159.633995,4
-587.858005,-197.035443,4
-574.286763,-233.655116,4
-558.436931,-269.347719,4
-540.371396,-303.971634,4
-520.161836,-337.389484,4
-497.888437,-369.468679,4
-473.639571,-400.081937,4
-447.511452,-429.107795,4
-419.607748,-456.431088,4
-390.039171,-481.943405,4
-358.92304,-505.54352,4
-326.382816,-527.137798,4
-292.547606,-546.640557,4
-257.551658,-563.974417,4
-221.533826,-579.070603,4
-184.637018,-591.869218,4
-147.007627,-602.319481,4
-108.794956,-610.379929,4
-70.15062,-616.01858,4
-31.227949,-619.213061,4
7.818625,-619.950699,4
46.834177,-618.228566,4
85.663906,-614.053495,4
124.153747,-607.442052,4
162.150985,-598.420469,4
199.504858,-587.024541,4
236.067159,-573.299482,4
271.692818,-557.299751,4
306.240486,-539.088828,4
339.573087,-518.738969,4
371.558368,-496.330917,4
402.069422,-471.953578,4
430.98519,-445.703675,4
458.190944,-417.685359,4
483.578739,-388.009798,4
507.047844,-356.794736,4
528.505143,-324.164023,4
547.865498,-290.247129,4
565.052094,-255.178626,4
579.99674,-219.097653,4
592.64014,-182.147369,4
602.93213,-144.474381,4
610.831873,-106.228164,4
616.308026,-67.560467,4
619.338862,-28.624711,4
619.912355,10.424618,4
630,0,4
628.750178,39.66375,4
625.005673,79.170127,4
618.78134,118.362382,4
610.101876,157.085011,4
599.001719,195.184377,4
585.52491,232.509312,4
569.724921,268.911722,4
551.664442,304.247175,4
531.415131,338.37547,4
509.05733,371.161198,4
484.679749,402.474273,4
458.379111,432.190456,4
430.259767,460.191843,4
400.433288,486.367332,4
369.018014,510.613068,4
336.138592,532.832851,4
301.925477,552.93852,4
266.514416,570.850301,4
230.045909,586.497127,4
192.664652,599.816915,4
154.518962,610.756818,4
115.760189,619.273428,4
76.542116,625.332955,4
37.020347,628.911356,4
-2.648306,629.994434,4
-42.306452,628.57789,4
-81.79674,624.667346,4
-120.962483,618.278317,4
-159.648285,609.436153,4
-197.700652,598.175937,4
-234.968606,584.542346,4
-271.304277,568.589474,4
-306.563497,550.380616,4
-340.60637,529.98802,4
-373.297822,507.492597,4
-404.508146,482.983602,4
-434.113508,456.558279,4
-461.996443,428.321476,4
-488.046321,398.385226,4
-512.159783,366.868309,4
-534.241156,333.895773,4
-554.202826,299.598443,4
-571.965593,264.1124,4
-587.45898,227.578442,4
-600.621512,190.141523,4
-611.400967,151.950182,4
-619.754573,113.155951,4
-625.649187,73.912752,4
-629.06142,34.37629,4
-629.977735,-5.296566,4
-628.394495,-44.948407,4
-624.317981,-84.421906,4
-617.764369,-123.560446,4
-608.759662,-162.208737,4
-597.339586,-200.213434,4
-583.549453,-237.423747,4
-567.443979,-273.692037,4
-549.087064,-308.874402,4
-528.551543,-342.83125,4
-505.918895,-375.427851,4
-481.278919,-406.534871,4
-454.729379,-436.028889,4
-426.375615,-463.79288,4
-396.330125,-489.716685,4
-364.712122,-513.697448,4
-331.647054,-535.64002,4
-297.266115,-555.45734,4
-261.705717,-573.070779,4
-225.106953,-588.410452,4
-187.615034,-601.415496,4
-149.378718,-612.034312,4
-110.549713,-620.224766,4
-71.282082,-625.954363,4
-31.731626,-629.200369,4
7.944732,-629.949904,4
47.589567,-628.199995,4
87.045582,-623.957584,4
126.156227,-617.239505,4
164.766323,-608.072412,4
202.722678,-596.492679,4
239.874693,-582.546248,4
276.074961,-566.288457,4
311.179849,-547.783809,4
345.050072,-527.105727,4
377.551245,-504.336254,4
408.554413,-479.565732,4
437.936564,-452.892444,4
465.58112,-424.42222,4
491.378396,-394.268021,4
515.226035,-362.54949,4
537.029419,-329.392475,4
556.702038,-294.928535,4
574.165838,-259.29441,4
589.351526,-222.631486,4
602.198852,-185.08523,4
612.656842,-146.804613,4
620.684,-107.941522,4
626.248478,-68.650152,4
629.328198,-29.0864,4
629.910941,10.592757,4
640,0,4
638.73034,40.293334,4
634.926398,80.426796,4
628.603266,120.24115,4
619.786033,159.578424,4
608.509683,198.282542,4
594.818956,236.199936,4
578.768174,273.180162,4
560.42102,309.076495,4
539.850291,343.74651,4
517.137605,377.052645,4
492.373079,408.862754,4
465.65497,439.050622,4
437.089288,467.496476,4
406.789372,494.087449,4
374.875443,518.718038,4
341.474125,541.290515,4
306.717945,561.715321,4
270.744804,579.911417,4
233.697432,595.806605,4
195.722821,609.337819,4
156.971644,620.45137,4
117.597652,629.103165,4
77.75707,635.258875,4
37.607972,638.894076,4
-2.690343,639.994345,4
-42.977983,638.555317,4
-83.0951,634.582701,4
-122.882522,628.092259,4
-162.182385,619.109743,4
-200.838758,607.670794,4
-238.698266,593.820796,4
-275.610694,577.614703,4
-311.429584,559.116816,4
-346.01282,538.400528,4
-379.223185,515.548035,4
-410.92891,490.650008,4
-441.004199,463.805236,4
-469.32972,435.120229,4
-495.793088,404.708801,4
-520.289304,372.691616,4
-542.721174,339.195706,4
-562.999697,304.353974,4
-581.044412,268.304661,4
-596.783725,231.190798,4
-610.155187,193.159643,4
-621.105744,154.36209,4
-629.591947,114.952077,4
-635.580126,75.08597,4
-639.046522,34.921946,4
-639.977381,-5.380638,4
-638.36901,-45.661874,4
-634.22779,-85.761937,4
-627.570153,-125.521723,4
-618.422513,-164.783479,4
-606.821166,-203.391425,4
-592.812143,-241.192378,4
-576.451026,-278.036355,4
-557.802732,-313.77717,4
-536.94125,-348.273016,4
-513.949354,-381.387023,4
-488.918267,-412.987806,4
-461.947306,-442.949982,4
-433.143482,-471.154671,4
-402.62108,-497.489966,4
-370.501203,-521.851376,4
-336.911293,-544.142243,4
-301.984625,-564.274123,4
-265.859776,-582.16714,4
-228.680079,-597.7503,4
-190.59305,-610.961774,4
-151.749808,-621.749142,4
-112.30447,-630.069604,4
-72.413543,-635.890147,4
-32.235302,-639.187676,4
8.070839,-639.949109,4
48.344957,-638.171423,4
88.427258,-633.861673,4
128.158706,-627.036957,4
167.381662,-617.724355,4
205.940499,-605.960816,4
243.682228,-591.793014,4
280.457103,-575.277162,4
316.119211,-556.47879,4
350.527058,-535.472485,4
383.544122,-512.341591,4
415.039404,-487.177887,4
444.887938,-460.081213,4
472.971297,-431.15908,4
499.178053,-400.526243,4
523.404227,-368.304243,4
545.553696,-334.620927,4
565.538579,-299.60994,4
583.279581,-263.410194,4
598.706312,-226.165319,4
611.757564,-188.02309,4
622.381553,-149.134845,4
630.536127,-109.654879,4
636.18893,-69.739837,4
639.317535,-29.548089,4
639.909527,10.760896,4
650,0,4
648.710502,40.922917,4
644.847123,81.683465,4
638.425192,122.119918,4
629.47019,162.071837,4
618.017646,201.380706,4
604.113002,239.89056,4
587.811426,277.448602,4
569.177599,313.905816,4
548.285452,349.117549,4
525.21788,382.944093,4
500.066408,415.251234,4
472.930829,445.910788,4
443.918808,474.801108,4
413.145456,501.807565,4
380.732871,526.823007,4
346.809658,549.74818,4
311.510413,570.492123,4
274.975191,588.972533,4
237.348954,605.116083,4
198.78099,618.858722,4
159.424326,630.145923,4
119.435116,638.932902,4
78.972024,645.184795,4
38.195596,648.876796,4
-2.73238,649.994257,4
-43.649514,648.532744,4
-84.393461,644.498056,4
-124.802562,637.9062,4
-164.716484,628.783333,4
-203.976864,617.16565,4
-242.427926,603.099246,4
-279.917111,586.639933,4
-316.295672,567.853016,4
-351.41927,546.813036,4
-385.148547,523.603473,4
-417.349675,498.316415,4
-447.894889,471.052193,4
-476.662997,441.918983,4
-503.539855,411.032376,4
-528.418824,378.514922,4
-551.201193,344.495639,4
-571.796567,309.109505,4
-590.123231,272.496921,4
-606.108471,234.803154,4
-619.688862,196.177762,4
-630.810521,156.773998,4
-639.429321,116.748203,4
-645.511066,76.259188,4
-649.031624,35.467601,4
-649.977028,-5.464711,4
-648.343526,-46.37534,4
-644.1376,-87.101967,4
-637.375937,-127.483,4
-628.085365,-167.358221,4
-616.302747,-206.569416,4
-602.074833,-244.961009,4
-585.458073,-282.380673,4
-566.518399,-318.679939,4
-545.330957,-353.714782,4
-521.979813,-387.346195,4
-496.557615,-419.44074,4
-469.165232,-449.871076,4
-439.911349,-478.516463,4
-408.912034,-505.263247,4
-376.290284,-530.005304,4
-342.175532,-552.644465,4
-306.703135,-573.090906,4
-270.013835,-591.263502,4
-232.253205,-607.090149,4
-193.571067,-620.508052,4
-154.120899,-631.463972,4
-114.059228,-639.914442,4
-73.545005,-645.82593,4
-32.738979,-649.174984,4
8.196945,-649.948313,4
49.100347,-648.142851,4
89.808933,-643.765761,4
130.161186,-636.83441,4
169.997,-627.376299,4
209.158319,-615.428954,4
247.489763,-601.03978,4
284.839245,-584.265868,4
321.058574,-565.173771,4
356.004043,-543.839242,4
389.536999,-520.346929,4
421.524394,-494.790041,4
451.839312,-467.269982,4
480.361473,-437.895941,4
506.97771,-406.784466,4
531.582418,-374.058997,4
554.077972,-339.849379,4
574.375119,-304.291345,4
592.393324,-267.525978,4
608.061099,-229.699152,4
621.316276,-190.960951,4
632.106265,-151.465077,4
640.388254,-111.368237,4
646.129382,-70.829522,4
649.306871,-30.009778,4
649.908114,10.929035,4
660,0,4
658.690663,41.5525,4
654.767848,82.940133,4
648.247118,123.998686,4
639.154346,164.56525,4
627.52561,204.478871,4
613.407048,243.581184,4
596.854679,281.717042,4
577.934177,318.735136,4
556.720613,354.488588,4
533.298155,388.83554,4
507.759738,421.639715,4
480.206688,452.770954,4
450.748328,482.10574,4
419.501539,509.527682,4
386.5903,534.927976,4
352.145191,558.205844,4
316.30288,579.268925,4
279.205579,598.033649,4
241.000476,614.425561,4
201.83916,628.379625,4
161.877008,639.840476,4
121.272579,648.762639,4
80.186978,655.110715,4
38.783221,658.859516,4
-2.774416,659.994169,4
-44.321045,658.510171,4
-85.691822,654.41341,4
-126.722601,647.720142,4
-167.250584,638.456923,4
-207.114969,626.660506,4
-246.157587,612.377696,4
-284.223528,595.665163,4
-321.161759,576.589216,4
-356.825721,555.225544,4
-391.073909,531.658911,4
-423.770439,505.982821,4
-454.78558,478.299149,4
-483.996274,448.717736,4
-511.286622,417.355951,4
-536.548344,384.338229,4
-559.681211,349.795572,4
-580.593437,313.865036,4
-599.20205,276.689181,6
-615.433217,238.41551,8
-629.222537,199.195881,6
-640.515298,159.185905,2
-649.266696,118.544329,0
-655.442005,77.432407,0
-659.016726,36.013256,0
-659.976675,-5.548783,0
-658.318042,-47.088807,0
-654.047409,-88.441997,0
-647.18172,-129.444277,0
-637.748217,-169.932963,0
-625.784328,-209.747407,0
-611.337522,-248.72964,0
-594.465121,-286.724991,0
-575.234067,-323.582707,6
-553.720664,-359.156548,8
-530.010271,-393.305368,8
-504.196963,-425.893675,4
-476.383159,-456.792169,4
-446.679215,-485.878255,4
-415.202988,-513.036527,4
-382.079366,-538.159231,4
-347.439771,-561.146688,4
-311.421645,-581.90769,4
-274.167894,-600.359864,4
-235.826331,-616.429997,4
-196.549083,-630.054329,4
-156.49199,-641.178803,4
-115.813985,-649.759279,4
-74.676467,-655.761714,4
-33.242655,-659.162291,4
8.323052,-659.947518,4
49.855737,-658.11428,4
91.190609,-653.66985,4
132.163666,-646.631862,4
172.612339,-637.028242,4
212.376139,-624.897092,4
251.297298,-610.286546,4
289.221387,-593.254574,4
325.997937,-573.868753,4
361.481028,-552.206,4
395.529876,-528.352266,4
428.009385,-502.402196,4
458.790686,-474.458751,4
487.75165,-444.632802,4
514.777367,-413.042688,4
539.760609,-379.813751,4
562.602249,-345.077831,4
583.211659,-308.972751,4
601.507068,-271.641763,4
617.415885,-233.232985,4
630.874988,-193.898812,4
641.830977,-153.795309,4
650.240381,-113.081594,4
656.069834,-71.919207,4
659.296208,-30.471467,4
659.9067,11.097174,4
670,0,4
668.670825,42.182084,4
664.688573,84.196802,4
658.069044,125.877454,4
648.838503,167.058663,4
637.033574,207.577036,4
622.701095,247.271808,4
605.897932,285.985482,4
586.690756,323.564456,4
565.155774,359.859627,4
541.378431,394.726988,4
515.453067,428.028195,4
487.482547,459.63112,4
457.577848,489.410373,4
425.857623,517.247798,4
392.447729,543.032946,4
357.480725,566.663508,4
321.095348,588.045727,4
283.435966,607.094764,4
244.651999,623.73504,4
204.897329,637.900529,4
164.32969,649.535028,4
123.110042,658.592376,4
81.401933,665.036635,4
39.370846,668.842236,4
-2.816453,669.99408,4
-44.992576,668.487598,4
-86.990183,664.328765,4
-128.642641,657.534084,4
-169.784684,648.130512,4
-210.253075,636.155362,4
-249.887247,621.656146,4
-288.529945,604.690393,4
-326.027846,585.325417,4
-362.232171,563.638053,6
-396.999272,539.714349,6
-430.191203,513.649227,8
-461.676271,485.546106,8
-491.329551,455.51649,6
-519.033389,423.679526,2
-544.677865,390.161535,0
-568.161229,355.095505,0
-589.390307,318.620567,0
-608.280869,280.881441,0
-624.757963,242.027867,0
-638.756212,202.214001,0
-650.220076,161.597813,0
-659.10407,120.340456,0
-665.372945,78.605625,0
-669.001828,36.558912,0
-669.976321,-5.632856,0
-668.292558,-47.802274,0
-663.957218,-89.782028,0
-656.987504,-131.405554,0
-647.411069,-172.507705,0
-635.265909,-212.925398,0
-620.600212,-252.498271,0
-603.472168,-291.069309,0
-583.949735,-328.485475,0
-562.110371,-364.598314,0
-538.04073,-399.26454,0
-511.836311,-432.346609,0
-483.601086,-463.713263,0
-453.447082,-493.240046,0
-421.493943,-520.809808,2
-387.868447,-546.313159,6
-352.70401,-569.64891,8
-316.140154,-590.724473,8
-278.321953,-609.456225,8
-239.399458,-625.769846,6
-199.5271,-639.600607,4
-158.863081,-650.893633,4
-117.568742,-659.604117,4
-75.807928,-665.697497,4
-33.746332,-669.149598,4
8.449159,-669.946723,4
50.611127,-668.085708,4
92.572285,-663.573939,4
134.166146,-656.429315,4
175.227677,-646.680185,4
215.59396,-634.36523,4
255.104833,-619.533312,4
293.60353,-602.243279,4
330.9373,-582.563734,4
366.958014,-560.572757,4
401.522753,-536.357603,4
434.494376,-510.01435,4
465.74206,-481.64752,4
495.141826,-451.369662,4
522.577024,-419.300911,4
547.9388,-385.568505,4
571.126525,-350.306283,4
592.048199,-313.654156,4
610.620811,-275.757547,4
626.770671,-236.766818,4
640.4337,-196.836673,4
651.555689,-156.125541,4
660.092508,-114.794952,4
666.010286,-73.008892,4
669.285544,-30.933156,4
669.905286,11.265313,4
680,0,8
678.650986,42.811667,8
674.609298,85.453471,8
667.89097,127.756222,8
658.52266,169.552076,8
646.541538,210.6752,8
631.995141,250.962432,8
614.941185,290.253922,8
595.447334,328.393776,8
573.590935,365.230666,8
549.458706,400.618435,6
523.146396,434.416676,6
494.758406,466.491286,6
464.407368,496.715005,6
432.213707,524.967914,6
398.305158,551.137915,6
362.816258,575.121173,6
325.887816,596.822529,6
287.666354,616.15588,4
248.303521,633.044518,4
207.955498,647.421432,6
166.782372,659.229581,6
124.947506,668.422113,6
82.616887,674.962555,6
39.95847,678.824956,6
-2.858489,679.993992,6
-45.664107,678.465024,8
-88.288544,674.24412,8
-130.56268,667.348025,8
-172.318784,657.804102,8
-213.39118,645.650218,8
-253.616908,630.934596,8
-292.836362,613.715622,8
-330.893934,594.061617,8
-367.638621,572.050561,6
-402.924634,547.769787,0
-436.611967,521.315634,0
-468.566961,492.793063,0
-498.662828,462.315243,0
-526.780156,430.003102,0
-552.807385,395.984842,0
-576.641248,360.395438,0
-598.187178,323.376097,0
-617.359688,285.073702,0
-634.082708,245.640223,0
-648.289886,205.23212,0
-659.924853,164.009721,0
-668.941444,122.136582,0
-675.303884,79.778843,0
-678.98693,37.104567,0
-679.975968,-5.716928,0
-678.267073,-48.515741,0
-673.867027,-91.122058,0
-666.793288,-133.366831,0
-657.07392,-175.082447,0
-644.747489,-216.103389,0
-629.862902,-256.266902,0
-612.479215,-295.413627,0
-592.665402,-333.388243,0
-570.500078,-370.04008,0
-546.071189,-405.223712,0
-519.475659,-438.799544,0
-490.819012,-470.634356,0
-460.214949,-500.601838,0
-427.784897,-528.583089,0
-393.657528,-554.467087,0
-357.968249,-578.151133,0
-320.858664,-599.541256,0
-282.476012,-618.552587,0
-242.972584,-635.109694,6
-202.505116,-649.146885,8
-161.234171,-660.608463,8
-119.3235,-669.448954,8
-76.93939,-675.633281,8
-34.250009,-679.136906,8
8.575266,-679.945928,8
51.366517,-678.057137,8
93.953961,-673.478027,8
136.168626,-666.226767,6
177.843015,-656.332128,6
218.81178,-643.833367,6
258.912368,-628.780078,6
297.985672,-611.231985,6
335.876662,-591.258715,6
372.434999,-568.939515,6
407.51563,-544.362941,4
440.979366,-517.626505,6
472.693434,-488.836289,6
502.532003,-458.106523,6
530.376681,-425.559133,6
556.116991,-391.323259,6
579.650802,-355.534735,6
600.88474,-318.335561,6
619.734555,-279.873331,6
636.125457,-240.300651,8
649.992412,-199.774534,8
661.2804,-158.455773,8
669.944635,-116.508309,8
675.950739,-74.098577,8
679.274881,-31.394845,8
679.903873,11.433452,8
690,0,8
688.631148,43.44125,8
684.530023,86.710139,8
677.712896,129.63499,8
668.206817,172.045489,8
656.049501,213.773365,8
641.289187,254.653056,8
623.984437,294.522362,8
604.203912,333.223097,8
582.026095,370.601706,8
557.538981,406.509883,8
530.839726,440.805156,8
502.034264,473.351452,8
471.236888,504.019638,8
438.569791,532.688031,8
404.162587,559.242884,8
368.151791,583.578837,8
330.680284,605.599331,8
291.896741,625.216996,8
251.955043,642.353996,8
211.013667,656.942336,8
169.235054,668.924134,8
126.784969,678.25185,8
83.831841,684.888474,8
40.546095,688.807676,8
-2.900526,689.993904,8
-46.335638,688.442451,8
-89.586905,684.159474,8
-132.482719,677.161967,8
-174.852883,667.477692,8
-216.529286,655.145074,6
-257.346568,640.213046,0
-297.142779,622.740852,0
-335.760021,602.797817,0
-373.045072,580.463069,0
-408.849996,555.825225,0
-443.032732,528.98204,0
-475.457652,500.04002,0
-505.996105,469.113997,0
-534.526923,436.326677,0
-560.936906,401.808148,0
-585.121266,365.695371,0
-606.984048,328.131628,0
-626.438507,289.265962,0
-643.407454,249.252579,0
-657.823561,208.25024,0
-669.62963,166.421628,0
-678.778818,123.932708,0
-685.234824,80.952062,0
-688.972032,37.650223,0
-689.975614,-5.801001,0
-688.241589,-49.229207,0
-683.776837,-92.462088,0
-676.599071,-135.328108,0
-666.736772,-177.657188,0
-654.22907,-219.281381,0
-639.125592,-260.035533,0
-621.486262,-299.757945,0
-601.38107,-338.291012,0
-578.889786,-375.481845,0
-554.101647,-411.182884,0
-527.115007,-445.252478,0
-498.036939,-477.55545,0
-466.982816,-507.96363,0
-434.075852,-536.35637,0
-399.44661,-562.621015,0
-363.232488,-586.653355,0
-325.577174,-608.358039,0
-286.630071,-627.648948,0
-246.54571,-644.449543,0
-205.483133,-658.693162,0
-163.605262,-670.323294,0
-121.078257,-679.293792,0
-78.070852,-685.569064,6
